^asd,158,
^ase,3439,
^asf,1006,
^asg,129,
^ash,1596,
^asi,4341,
^asj,58,
^ask,2594,
^asl,519,
^asm,668,
^asn,142,
^aso,1353,
^asp,2872,
^asq,19,
^asr,328,
^ass,1622,
^ast,4930,
^asu,1326,
^asv,41,
^asw,1380,
^asx,14,
^asy,196,
^asz,5,
^at$,2,
^ata,1860,
^atb,218,
^atc,289,
^atd,110,
^ate,643,
^atf,222,
^atg,276,
^ath,2200,
^ati,309,
^atj,101,
^atk,49,
^atl,4439,
^atm,267,
^atn,158,
^ato,2583,
^atp,389,
^atq,4,
^atr,566,
^ats,360,
^att,7099,
^atu,249,
^atv,33,
^atw,232,
^atx,1,
^aty,72,
^atz,8,
^aua,10,
^aub,37,
^auc,133,
^aud,95,
^aue,9,
^auf,15,
^aug,494,
^auh,5,
^aui,5,
^auj,1,
^auk,9,
^aul,8,
^aum,5,
^aun,701,
^auo,23,
^aup,10,
^aur,30,
^aus,9902,
^aut,2712,
^auu,3,
^auv,3,
^auw,2,
^aux,149,
^ava,328,
^avc,2,
^avd,3,
^ave,372,
^avg,3,
^avi,494,
^avn,4,
^avo,146,
^avr,40,
^avs,5,
^avt,14,
^avu,3,
^avv,6,
^avw,2,
^awa,429,
^awb,13,
^awc,1,
^awd,1,
^awe,626,
^awf,3,
^awh,116,
^awi,292,
^awk,4,
^awl,100,
^awo,363,
^awp,1,
^awr,14,
^awt,4,
^awu,1,
^aww,3,
^axa,43,
^axe,34,
^axi,2,
^axm,1,
^axp,1,
^axx,1,
^aya,147,
^ayb,1,
^ayc,1,
^ayd,3,
^aye,1073,
^ayi,10,
^ayl,2,
^aym,4,
^ayo,212,
^ayr,11,
^ays,11,
^ayt,3,
^ayu,22,
^aza,161,
^aze,240,
^azf,1,
^azg,3,
^azh,30,
^azi,132,
^azj,1,
^azl,4,
^azm,12,
^azn,1,
^azo,7,
^azp,2,
^azr,6,
^azt,1,
^azu,6,
^azz,11,
^baa,67,
^bab,144,
^bac,937,
^bad,438,
^bae,111,
^baf,88,
^bag,426,
^bah,311,
^bai,300,
^baj,63,
^bak,526,
^bal,832,
^bam,38,
^ban,5012,
^bao,71,
^bap,11,
^baq,10,
^bar,2466,
^bas,1887,
^bat,437,
^bau,111,
^bav,9,
^baw,55,
^bax,7,
^bay,1039,
^baz,6,
^bb$,5,
^bbb,1,
^bbc,51,
^bbd,1,
^bbg,1,
^bbk,4,
^bbm,1,
^bbo,29,
^bbr,1,
^bbv,45,
^bby,3,
^bca,3,
^bcc,10,
^bcd,3,
^bce,1,
^bcl,1,
^bcm,1,
^bcn,1,
^bcp,7,
^bdp,2,
^bds,1,
^be$,1,
^bea,409,
^beb,19,
^bec,1458,
^bed,88,
^bee,56,
^bef,1875,
^beg,84,
^beh,179,
^bei,1943,
^bej,6,
^bek,36,
^bel,2247,
^bem,65,
^ben,1936,
^beo,7,
^bep,12,
^beq,1,
^ber,2180,
^bes,1384,
^bet,1025,
^beu,10,
^bev,18,
^bew,21,
^bex,1,
^bey,170,
^bez,8,
^bfa,2,
^bfc,1,
^bfi,2,
^bgc,2,
^bge,2,
^bgg,14,
^bgi,3,
^bgm,2,
^bgp,2,
^bgs,2,
^bha,177,
^bhd,1,
^bhe,4,
^bhi,1,
^bhl,1,
^bhm,2,
^bho,18,
^bhp,252,
^bhs,3,
^bht,1,
^bhu,114,
^bia,292,
^bib,39,
^bic,20,
^bid,686,
^bie,40,
^big,364,
^bih,11,
^bij,2,
^bik,24,
^bil,683,
^bin,268,
^bio,59,
^bip,4,
^bir,576,
^bis,167,
^bit,80,
^biu,5,
^biw,1,
^bix,1,
^biy,1,
^biz,10,
^bja,7,
^bje,2,
^bjo,130,
^bjp,5,
^bjr,1,
^bju,1,
^bke,1,
^bkh,4,
^bkl,1,
^bkp,2,
^bkr,1,
^bks,11,
^bkv,2,
^bla,2004,
^blb,2,
^ble,90,
^bli,87,
^blo,394,
^blr,1,
^bls,1,
^blu,165,
^bly,5,
^bma,1,
^bmb,3,
^bmc,31,
^bme,2,
^bmf,1,
^bmi,10,
^bml,1,
^bmm,1,
^bmo,2,
^bmr,1,
^bmw,115,
^bn$,4,
^bnl,1,
^bnm,3,
^bno,1,
^bnp,44,
^bns,3,
^bnw,1,
^bny,3,
^bnz,2,
^boa,178,
^bob,252,
^boc,62,
^bod,252,
^boe,585,
^bof,2,
^bog,85,
^boh,43,
^boi,18,
^boj,35,
^bok,54,
^bol,861,
^bom,545,
^bon,844,
^boo,278,
^bop,23,
^bor,1210,
^bos,853,
^bot,4561,
^bou,445,
^bov,28,
^bow,120,
^box,376,
^boy,110,
^boz,48,
^bpa,259,
^bpb,121,
^bpc,305,
^bpd,68,
^bpe,92,
^bpf,43,
^bpg,21,
^bph,459,
^bpi,274,
^bpk,1,
^bpl,43,
^bpm,91,
^bpn,15,
^bpo,125,
^bpp,83,
^bpq,1,
^bpr,100,
^bps,1045,
^bpt,88,
^bpu,10,
^bpv,6,
^bpw,227,
^bra,3721,
^brd,2,
^bre,1898,
^brf,1,
^bri,11130,
^bro,1925,
^brt,3,
^bru,844,
^bry,313,
^brz,32,
^bsa,4,
^bsb,1,
^bsc,1,
^bsf,3,
^bsh,4,
^bsj,2,
^bsk,54,
^bsn,1,
^bsr,2,
^bss,1,
^bta,1,
^btc,1,
^bte,4,
^btg,1,
^bth,3,
^btl,1,
^btr,2,
^bts,24,
^btu,1,
^btv,2,
^bua,2,
^bub,35,
^buc,143,
^bud,268,
^bue,66,
^buf,97,
^bug,6,
^buh,5,
^bui,270,
^buj,21,
^buk,4,
^bul,855,
^bum,28,
^bun,99,
^buo,76,
^bur,1194,
^bus,707,
^but,69215,
^buw,2,
^bux,3,
^buy,86,
^buz,53,
^bvi,1,
^bvu,4,
^bwa,9,
^bwi,2,
^bwl,1,
^bya,166,
^byb,62,
^byc,443,
^byd,125,
^bye,85,
^byf,301,
^byg,44,
^byh,63,
^byi,68,
^byj,28,
^byk,12,
^byl,223,
^bym,141,
^byn,110,
^byo,32,
^byp,102,
^byq,1,
^byr,180,
^bys,174,
^byt,743,
^byu,28,
^byv,21,
^byw,97,
^byy,4,
^bzu,1,
^caa,7,
^cab,238,
^cac,33,
^cad,163,
^cae,22,
^caf,90,
^cag,33,
^cah,73,
^cai,311,
^caj,39,
^cal,971,
^cam,3081,
^can,3917,
^cao,35,
^cap,1129,
^car,2759,
^cas,1016,
^cat,583,
^cau,131,
^cav,125,
^caw,1,
^cay,8,
^caz,15,
^cba,1,
^cbc,8,
^cbd,3,
^cbe,1,
^cbf,1,
^cbg,2,
^cbi,9,
^cbj,1,
^cbk,2,
^cbl,1,
^cbm,1,
^cbn,1,
^cbp,2,
^cbr,1,
^cbs,31,
^cc$,41,
^cca,1,
^ccb,3,
^ccd,1,
^cce,2,
^ccf,1,
^ccg,1,
^cch,2,
^ccl,1,
^ccm,2,
^cco,9,
^ccr,7,
^ccs,11,
^cct,13,
^cda,9,
^cdb,1,
^cdc,4,
^cde,1,
^cdo,1,
^cdr,1,
^cds,1,
^cdt,1,
^cea,15,
^ceb,39,
^cec,66,
^ced,9,
^cee,1,
^ceg,4,
^cei,5,
^cej,6,
^cek,1,
^cel,790,
^cem,32,
^cen,636,
^ceo,23,
^cep,6,
^ceq,1,
^cer,503,
^ces,126,
^cet,12,
^ceu,4,
^cey,3,
^cez,8,
^cfa,2,
^cfc,2,
^cfd,1,
^cfe,4,
^cfh,5,
^cfi,3,
^cfj,1,
^cfm,1,
^cfo,1,
^cfr,17,
^cga,974,
^cgc,1,
^cgd,1,
^cge,5,
^cgf,5,
^cgi,1,
^cgm,7,
^cgn,3,
^cgt,8,
^cha,3411,
^chc,3,
^che,2107,
^chf,3,
^chh,36,
^chi,18293,
^chj,2,
^chl,16,
^cho,612,
^chp,1,
^chr,1582,
^chu,306,
^chw,14,
^chy,1,
^cia,109,
^cib,11,
^cic,74,
^cid,2,
^cie,11,
^cig,42,
^cih,1,
^cij,1,
^cik,1,
^cil,85,
^cim,15,
^cin,90,
^cio,5,
^cip,27,
^cir,50,
^cis,81,
^cit,1238,
^ciu,52,
^civ,530,
^ciw,1,
^cjb,2,
^cjc,1,
^cjd,1,
^cjg,3,
^cjh,1,
^cjl,1,
^cjm,3,
^cjo,1,
^cjv,1,
^cka,2,
^ckf,1,
^ckp,19,
^cks,1,
^ckt,1,
^cla,1111,
^clb,1,
^clc,1,
^cle,1215,
^clf,3,
^clg,6,
^cli,3229,
^clj,2,
^clm,3,
^cln,2,
^clo,372,
^clp,3,
^clq,2,
^clr,2,
^cls,1,
^clu,181,
^cly,4,
^cma,14,
^cmc,37,
^cme,5,
^cmi,2,
^cmk,1,
^cml,1,
^cmv,1,
^cnb,3,
^cnc,6,
^cnd,4,
^cni,5,
^cnm,1,
^cnn,63,
^cno,39,
^cnp,23,
^cnt,2,
^coa,1327,
^cob,28,
^coc,191,
^cod,49,
^coe,38,
^cof,102,
^cog,11,
^coh,64,
^coi,29,
^coj,2,
^cok,79,
^col,1722,
^com,3145,
^con,5500,
^coo,380,
^cop,273,
^coq,4,
^cor,2499,
^cos,277,
^cot,80,
^cou,1153,
^cov,73,
^cow,180,
^cox,22,
^coy,59,
^coz,2,
^cpa,1,
^cpc,2,
^cpg,2,
^cpi,8,
^cpj,11,
^cpm,2,
^cpp,1,
^cps,2,
^cra,337,
^crb,6,
^crc,1,
^cre,650,
^cri,5626,
^crj,1,
^crn,1,
^cro,1912,
^crs,1,
^cru,894,
^crv,5,
^cry,65,
^crz,1,
^csa,8,
^csb,2,
^csc,4,
^cse,1,
^csf,2,
^csg,2,
^csi,3,
^csj,8,
^csk,138,
^csl,3,
^csm,1,
^cso,3,
^csr,8,
^css,20,
^cst,3,
^ctc,2,
^ctd,1,
^cte,3,
^cti,2,
^ctj,1,
^ctr,2,
^cts,10,
^ctv,4,
^ctx,1,
^cty,8,
^cua,5,
^cub,704,
^cuc,40,
^cud,9,
^cue,16,
^cuf,1,
^cuh,2,
^cui,7,
^cul,100,
^cum,16,
^cun,10,
^cuo,9,
^cup,21,
^cur,1317,
^cus,144,
^cut,67,
^cv$,1,
^cva,1,
^cvc,1,
^cve,4,
^cvi,1,
^cvs,9,
^cwa,1,
^cwd,3,
^cwe,6,
^cwh,2,
^cwi,1,
^cwl,1,
^cwm,1,
^cwp,2,
^cyb,99,
^cyc,1482,
^cyn,17,
^cyp,401,
^cyr,63,
^cys,2,
^cyt,1,
^cyw,8,
^cze,512,
^czi,6,
^czu,3,
^daa,2,
^dab,44,
^dac,37,
^dad,47,
^dae,29,
^daf,2,
^dag,74,
^dah,49,
^dai,401,
^dak,37,
^dal,297,
^dam,309,
^dan,1540,
^dao,7,
^dap,10,
^dar,691,
^das,61,
^dat,461,
^dau,41,
^dav,1957,
^daw,97,
^dax,1,
^day,252,
^daz,19,
^dba,1,
^dbc,1,
^dbe,1,
^dbm,1,
^dbr,8,
^dbs,88,
^dbu,1,
^dc$,1,
^dca,4,
^dcj,1,
^dcm,5,
^dcn,5,
^dcr,1,
^dcs,2,
^dda,3,
^ddl,21,
^ddo,4,
^ddp,1,
^dds,2,
^ddt,2,
^dea,1687,
^deb,494,
^dec,723,
^ded,23,
^dee,179,
^def,3000,
^deg,93,
^deh,29,
^dei,18,
^dej,61,
^dek,100,
^del,1117,
^dem,2230,
^den,872,
^deo,17,
^dep,899,
^deq,3,
^der,301,
^des,6342,
^det,513,
^deu,283,
^dev,558,
^dew,80,
^dex,14,
^dey,3,
^dez,2,
^dfa,2,
^dfb,7,
^dfc,1,
^dfm,2,
^dfs,12,
^dga,3,
^dha,93,
^dhc,7,
^dhe,7,
^dhi,14,
^dhk,2,
^dhl,1,
^dho,108,
^dhs,5,
^dhu,1,
^dhy,1,
^dia,379,
^dib,17,
^dic,96,
^did,308,
^die,290,
^dif,101,
^dig,83,
^dij,1,
^dik,8,
^dil,128,
^dim,161,
^din,183,
^dio,67,
^dip,551,
^dir,431,
^dis,1414,
^dit,11,
^div,221,
^diw,2,
^dix,18,
^diy,16,
^diz,22,
^dj$,15,
^dja,25,
^djc,5,
^dje,16,
^djg,2,
^dji,71,
^djj,1,
^djm,2,
^djo,380,
^djs,1,
^djt,3,
^dju,14,
^djw,3,
^dkc,1,
^dkj,2,
^dkr,1,
^dl$,1,
^dla,10,
^dlc,4,
^dle,2,
^dlf,1,
^dlm,1,
^dlo,1,
^dma,2,
^dmc,4,
^dmg,3,
^dmi,118,
^dmj,3,
^dmo,1,
^dmu,2,
^dmy,9,
^dna,55,
^dnb,1,
^dnc,1,
^dne,8,
^dnf,6,
^dni,8,
^dno,1,
^dnp,1,
^dnq,2,
^dnr,2,
^dns,4,
^doa,7,
^dob,29,
^doc,562,
^dod,143,
^doe,139,
^dof,1,
^dog,81,
^doh,80,
^doi,101,
^dok,37,
^dol,562,
^dom,636,
^don,897,
^doo,33,
^dop,29,
^dor,153,
^dos,72,
^dot,65,
^dou,353,
^dov,15,
^dow,956,
^doy,115,
^doz,1013,
^dpc,1,
^dpj,8,
^dpk,5,
^dpl,1,
^dpp,1,
^dpr,2,
^dps,1,
^dpw,18,
^dqa,1,
^dqc,1,
^dqe,4,
^dr$,1,
^dra,406,
^drc,167,
^drd,5,
^dre,241,
^drf,3,
^drg,4,
^dri,330,
^drj,7,
^drk,9,
^drl,10,
^drm,24,
^drn,2,
^dro,357,
^drp,11,
^drr,11,
^drs,8,
^drt,6,
^dru,278,
^drw,4,
^dry,14,
^drz,2,
^dsa,1,
^dsg,4,
^dsh,1,
^dsk,2,
^dsm,10,
^dso,2,
^dsp,1,
^dsq,3,
^dst,4,
^dsv,1,
^dta,2,
^dtb,1,
^dth,2,
^dti,1,
^dtt,1,
^dtv,2,
^dua,32,
^dub,1092,
^duc,149,
^dud,105,
^due,348,
^duf,43,
^dug,17,
^duh,16,
^dui,17,
^duj,4,
^duk,30,
^dul,76,
^dum,61,
^dun,296,
^duo,7,
^dup,42,
^duq,1,
^dur,3457,
^dus,108,
^dut,1234,
^duv,9,
^duw,1,
^duy,6,
^dvb,2,
^dvd,1,
^dve,3,
^dvo,14,
^dwa,21,
^dwc,5,
^dwe,3,
^dwi,35,
^dwy,31,
^dyi,6,
^dyk,2,
^dyl,10,
^dym,7,
^dyn,73,
^dys,16,
^dyt,2,
^dyw,1,
^dza,2,
^dze,25,
^dzh,2,
^dzi,8,
^dzm,1,
^dzo,2,
^dzu,1,
^ea$,4,
^eaa,1,
^eac,978,
^ead,277,
^eae,1,
^eaf,3,
^eag,50,
^eah,1,
^eai,2,
^eak,2,
^eal,9,
^eam,15,
^eap,1,
^eaq,2,
^ear,5896,
^eas,495,
^eat,38,
^eav,4,
^eaw,1,
^eba,66,
^ebc,1,
^ebd,11,
^ebe,13,
^ebi,4,
^ebo,17,
^ebr,54,
^ebu,9,
^eca,1,
^ecb,360,
^ecc,27,
^ecd,1,
^ece,2,
^ecf,7,
^ech,65,
^eck,9,
^ecl,9,
^ecm,1,
^eco,1070,
^ecp,2,
^ecr,6,
^ecs,11,
^ecu,219,
^ecw,2,
^eda,6,
^edb,7,
^edc,5,
^edd,32,
^ede,44,
^edf,41,
^edg,25,
^edh,2,
^edi,129,
^edj,1,
^edl,5,
^edm,101,
^edn,8,
^edo,41,
^edr,2,
^eds,15,
^edu,198,
^edv,67,
^edw,134,
^edy,2,
^edz,2,
^eel,1,
^een,1,
^eer,4,
^eeu,3,
^eev,1,
^efe,1,
^eff,270,
^efg,1,
^efm,1,
^efr,28,
^efs,4,
^ega,5,
^ege,3,
^egg,12,
^egi,11,
^egj,1,
^egl,4,
^egn,4,
^ego,61,
^egr,1,
^egu,6,
^egy,1749,
^eha,1,
^ehi,1,
^ehk,2,
^ehn,1,
^ehr,2,
^ehs,3,
^ehu,9,
^eia,5,
^eib,3,
^eid,63,
^eif,8,
^eig,1392,
^eih,5,
^eii,1,
^eij,1,
^eik,19,
^eil,25,
^ein,71,
^eip,1,
^eir,3,
^eis,15,
^eit,180,
^eiu,1,
^eiz,1,
^ej$,1,
^eja,1,
^eje,2,
^eji,1,
^ejv,3,
^eka,6,
^eke,3,
^eki,4,
^ekm,2,
^ekn,4,
^eko,5,
^ekp,1,
^eks,2,
^eku,2,
^ekw,3,
^ela,48,
^elb,134,
^elc,2,
^eld,56,
^ele,1412,
^elf,6,
^elg,5,
^elh,20,
^eli,304,
^elj,2,
^elk,28,
^ell,119,
^elm,39,
^eln,23,
^elo,16,
^elp,47,
^elr,5,
^els,1600,
^elt,36,
^elu,6,
^elv,22,
^elw,2,
^ely,7,
^elz,4,
^ema,129,
^emb,271,
^emc,2,
^eme,529,
^emf,3,
^emg,2,
^emi,303,
^emm,99,
^emn,1,
^emo,75,
^emp,241,
^emu,4,
^ena,22,
^enb,5,
^enc,40,
^end,250,
^ene,467,
^enf,9,
^eng,4657,
^enh,12,
^eni,38,
^enj,15,
^enk,4,
^enl,8,
^enn,6,
^eno,60,
^enp,3,
^enq,2,
^enr,181,
^ens,44,
^ent,195,
^enu,2,
^env,517,
^eny,20,
^enz,7,
^eoi,28,
^eon,27,
^epa,13,
^epe,3,
^eph,1,
^epi,15,
^epk,1,
^epl,1,
^epo,4,
^epp,3,
^epr,3,
^eps,6,
^eqe,2,
^eqg,1,
^equ,203,
^era,104,
^erb,1,
^erc,8,
^erd,322,
^ere,14,
^erf,4,
^erg,1,
^erh,1,
^eri,335,
^erj,3,
^erk,3,
^erl,16,
^erm,2,
^ern,121,
^ero,106,
^err,6,
^ers,28,
^ert,2,
^eru,20,
^erv,3,
^erw,6,
^ery,1,
^erz,1,
^esa,7,
^esb,1,
^esc,54,
^esd,5,
^ese,1,
^esh,6,
^esi,1,
^esk,10,
^esl,3,
^esm,9,
^esn,1,
^eso,8,
^esp,349,
^esr,1,
^ess,144,
^est,924,
^esw,1,
^esz,1,
^et$,2,
^eta,287,
^etc,11,
^ete,15,
^etf,1,
^eth,662,
^eti,70,
^eto,96,
^etr,3,
^ets,1,
^ett,2,
^etu,8,
^etx,3,
^eua,201,
^eub,64,
^euc,366,
^eud,104,
^eue,166,
^euf,510,
^eug,52,
^euh,92,
^eui,74,
^euj,13,
^euk,2,
^eul,221,
^eum,134,
^eun,82,
^euo,95,
^eup,287,
^euq,3,
^eur,8519,
^eus,343,
^eut,221,
^euu,91,
^euv,17,
^euw,65,
^eva,234,
^eve,7863,
^evg,13,
^evi,108,
^evl,1,
^evn,3,
^evo,16,
^evr,40,
^ewa,7,
^ewe,3,
^ewi,3,
^exa,149,
^exb,38,
^exc,444,
^exd,12,
^exe,168,
^exf,32,
^exg,37,
^exh,55,
^exi,245,
^exj,2,
^exk,5,
^exl,4,
^exm,53,
^exn,28,
^exo,12,
^exp,2502,
^exr,18,
^exs,80,
^ext,351,
^exu,25,
^exv,8,
^exw,19,
^exx,103,
^exy,3,
^eya,6,
^eyd,4,
^eye,151,
^eyi,3,
^eyj,20,
^eym,1,
^eyn,1,
^eyo,1,
^eyr,1,
^eyt,2,
^eza,3,
^eze,32,
^ezi,1,
^ezw,1,
^ezz,15,
^faa,11,
^fab,587,
^fac,1165,
^fad,80,
^fae,5,
^fag,4,
^fah,40,
^fai,372,
^faj,2,
^fak,49,
^fal,343,
^fam,389,
^fan,420,
^fao,28,
^fap,1,
^faq,1,
^far,808,
^fas,332,
^fat,273,
^fau,80,
^fav,181,
^faw,14,
^fay,83,
^faz,43,
^fba,2,
^fbb,1,
^fbe,1,
^fbf,1,
^fbi,105,
^fbl,153,
^fbo,2,
^fbr,1,
^fbt,5,
^fcb,15,
^fcc,17,
^fcd,2,
^fcg,4,
^fch,1,
^fci,2,
^fck,1,
^fcl,4,
^fcm,4,
^fcn,4,
^fco,1,
^fcp,11,
^fcr,1,
^fcs,16,
^fct,68,
^fcu,8,
^fcv,3,
^fda,16,
^fdc,2,
^fde,2,
^fdi,10,
^fdj,8,
^fdl,1,
^fdp,6,
^fdr,2,
^fea,789,
^feb,560,
^fec,1,
^fed,1229,
^fee,48,
^fef,12,
^feg,2,
^feh,5,
^fei,103,
^fel,599,
^fem,106,
^fen,144,
^feo,1,
^fer,1441,
^fes,71,
^fet,8,
^feu,7,
^fev,5,
^few,336,
^fey,11,
^ffa,20,
^ffd,1,
^fff,9,
^ffi,2,
^fft,1,
^ffu,1,
^fgf,3,
^fgm,1,
^fha,1,
^fhe,3,
^fho,27,
^fia,262,
^fib,4,
^fic,49,
^fid,125,
^fie,260,
^fif,1285,
^fig,780,
^fih,9,
^fij,252,
^fik,2,
^fil,409,
^fim,1,
^fin,3119,
^fio,140,
^fir,2013,
^fis,444,
^fit,450,
^fiv,2134,
^fix,348,
^fiz,1,
^fjc,1,
^fjf,1,
^fjg,1,
^fjt,1,
^fka,8,
^fkb,1,
^fkd,1,
^fke,1,
^fki,3,
^fkj,3,
^fkl,1,
^fkp,5,
^fks,2,
^fkt,2,
^fla,526,
^fle,346,
^fli,439,
^flo,866,
^flu,33,
^fly,174,
^fma,4,
^fmb,1,
^fmm,2,
^fmt,1,
^fna,1,
^fnb,3,
^fnc,1,
^fnl,7,
^foa,2,
^fob,4,
^foc,63,
^fod,6,
^foe,12,
^fof,6,
^fog,31,
^foi,3,
^fol,1835,
^fom,10,
^fon,522,
^foo,14973,
^for,17458,
^fos,67,
^fot,21,
^fou,3377,
^fov,1,
^fow,65,
^fox,254,
^foy,4,
^foz,3,
^fpc,1,
^fpe,1,
^fpi,5,
^fpl,1,
^fpn,5,
^fpo,7,
^fqm,1,
^fra,6632,
^frd,1,
^fre,6054,
^fri,1369,
^frj,2,
^fro,2212,
^fru,118,
^fry,5,
^fsa,2,
^fsb,11,
^fsc,1,
^fsd,1,
^fse,2,
^fsg,1,
^fsk,3,
^fss,5,
^fsv,1,
^ft$,2,
^ftc,7,
^fte,1,
^ftf,2,
^ftp,1,
^fua,7,
^fub,16,
^fuc,11,
^fud,4,
^fue,120,
^fuf,1,
^fug,46,
^fuh,5,
^fuj,112,
^fuk,35,
^ful,706,
^fum,7,
^fun,215,
^fuo,1,
^fur,826,
^fus,36,
^fut,83,
^fuw,4,
^fuy,1,
^fuz,4,
^fvf,1,
^fvi,1,
^fvm,1,
^fvs,1,
^fwa,1,
^fwd,3,
^fwi,2,
^fxb,1,
^fxf,1,
^fyf,1,
^fyo,4,
^fyv,1,
^fzd,1,
^fze,1,
^fzs,1,
^fzw,1,
^gab,262,
^gac,5,
^gad,53,
^gae,64,
^gaf,11,
^gag,46,
^gah,3,
^gai,95,
^gaj,6,
^gak,3,
^gal,340,
^gam,591,
^gan,266,
^gao,65,
^gap,11,
^gar,903,
^gas,414,
^gat,1094,
^gau,90,
^gav,25,
^gaw,8,
^gax,2,
^gay,238,
^gaz,529,
^gba,815,
^gbc,2,
^gbe,4,
^gbg,1,
^gbi,26,
^gbo,5,
^gbp,1,
